F:\New folder\IMG\center_2019_01_22_18_03_56_718.jpg,F:\New folder\IMG\left_2019_01_22_18_03_56_718.jpg,F:\New folder\IMG\right_2019_01_22_18_03_56_718.jpg,0,0,0,24.9375
F:\New folder\IMG\center_2019_01_22_18_03_56_787.jpg,F:\New folder\IMG\left_2019_01_22_18_03_56_787.jpg,F:\New folder\IMG\right_2019_01_22_18_03_56_787.jpg,-0.05,0,0,25.13724
F:\New folder\IMG\center_2019_01_22_18_03_56_860.jpg,F:\New folder\IMG\left_2019_01_22_18_03_56_860.jpg,F:\New folder\IMG\right_2019_01_22_18_03_56_860.jpg,-0.25,0,0,25.3115
F:\New folder\IMG\center_2019_01_22_18_03_56_927.jpg,F:\New folder\IMG\left_2019_01_22_18_03_56_927.jpg,F:\New folder\IMG\right_2019_01_22_18_03_56_927.jpg,-0.4,0,0,25.28827
F:\New folder\IMG\center_2019_01_22_18_03_56_999.jpg,F:\New folder\IMG\left_2019_01_22_18_03_56_999.jpg,F:\New folder\IMG\right_2019_01_22_18_03_56_999.jpg,-0.6000001,0,0,25.40618
F:\New folder\IMG\center_2019_01_22_18_03_57_071.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_071.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_071.jpg,0,0,0,25.17881
F:\New folder\IMG\center_2019_01_22_18_03_57_143.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_143.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_143.jpg,0,0,0,25.21402
F:\New folder\IMG\center_2019_01_22_18_03_57_209.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_209.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_209.jpg,0,0,0,25.11428
F:\New folder\IMG\center_2019_01_22_18_03_57_283.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_283.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_283.jpg,0,0.2152345,0,23.5329
F:\New folder\IMG\center_2019_01_22_18_03_57_355.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_355.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_355.jpg,0,0.4546096,0,23.61682
F:\New folder\IMG\center_2019_01_22_18_03_57_426.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_426.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_426.jpg,0,0.630697,0,24.05684
F:\New folder\IMG\center_2019_01_22_18_03_57_498.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_498.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_498.jpg,0,0.883186,0,24.52233
F:\New folder\IMG\center_2019_01_22_18_03_57_565.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_565.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_565.jpg,0,1,0,25.1649
F:\New folder\IMG\center_2019_01_22_18_03_57_635.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_635.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_635.jpg,0,1,0,26.00043
F:\New folder\IMG\center_2019_01_22_18_03_57_705.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_705.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_705.jpg,0,1,0,26.48236
F:\New folder\IMG\center_2019_01_22_18_03_57_775.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_775.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_775.jpg,0,1,0,27.24132
F:\New folder\IMG\center_2019_01_22_18_03_57_845.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_845.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_845.jpg,0,1,0,27.80578
F:\New folder\IMG\center_2019_01_22_18_03_57_916.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_916.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_916.jpg,0,1,0,28.55242
F:\New folder\IMG\center_2019_01_22_18_03_57_985.jpg,F:\New folder\IMG\left_2019_01_22_18_03_57_985.jpg,F:\New folder\IMG\right_2019_01_22_18_03_57_985.jpg,0,1,0,29.10775
F:\New folder\IMG\center_2019_01_22_18_03_58_056.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_056.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_056.jpg,0,1,0,29.84162
F:\New folder\IMG\center_2019_01_22_18_03_58_125.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_125.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_125.jpg,0,1,0,30.19217
F:\New folder\IMG\center_2019_01_22_18_03_58_192.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_192.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_192.jpg,0,1,0,30.19036
F:\New folder\IMG\center_2019_01_22_18_03_58_261.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_261.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_261.jpg,0,1,0,30.19022
F:\New folder\IMG\center_2019_01_22_18_03_58_330.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_330.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_330.jpg,0.15,1,0,30.18414
F:\New folder\IMG\center_2019_01_22_18_03_58_399.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_399.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_399.jpg,0.35,1,0,30.16369
F:\New folder\IMG\center_2019_01_22_18_03_58_466.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_466.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_466.jpg,0.5000001,1,0,30.14536
F:\New folder\IMG\center_2019_01_22_18_03_58_534.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_534.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_534.jpg,0.7,1,0,30.12112
F:\New folder\IMG\center_2019_01_22_18_03_58_604.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_604.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_604.jpg,0.8500001,1,0,30.10494
F:\New folder\IMG\center_2019_01_22_18_03_58_676.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_676.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_676.jpg,1,1,0,30.09561
F:\New folder\IMG\center_2019_01_22_18_03_58_743.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_743.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_743.jpg,1,1,0,30.11096
F:\New folder\IMG\center_2019_01_22_18_03_58_813.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_813.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_813.jpg,0,1,0,30.14924
F:\New folder\IMG\center_2019_01_22_18_03_58_885.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_885.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_885.jpg,0,1,0,30.17795
F:\New folder\IMG\center_2019_01_22_18_03_58_951.jpg,F:\New folder\IMG\left_2019_01_22_18_03_58_951.jpg,F:\New folder\IMG\right_2019_01_22_18_03_58_951.jpg,0,1,0,30.18461
F:\New folder\IMG\center_2019_01_22_18_03_59_025.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_025.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_025.jpg,0,1,0,30.18942
F:\New folder\IMG\center_2019_01_22_18_03_59_095.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_095.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_095.jpg,0.2,1,0,30.18567
F:\New folder\IMG\center_2019_01_22_18_03_59_167.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_167.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_167.jpg,0.35,1,0,30.16878
F:\New folder\IMG\center_2019_01_22_18_03_59_239.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_239.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_239.jpg,0.5500001,1,0,30.14267
F:\New folder\IMG\center_2019_01_22_18_03_59_316.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_316.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_316.jpg,0.7500002,1,0,30.11688
F:\New folder\IMG\center_2019_01_22_18_03_59_384.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_384.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_384.jpg,0.9000002,1,0,30.10189
F:\New folder\IMG\center_2019_01_22_18_03_59_456.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_456.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_456.jpg,1,1,0,30.09925
F:\New folder\IMG\center_2019_01_22_18_03_59_524.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_524.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_524.jpg,1,1,0,30.11847
F:\New folder\IMG\center_2019_01_22_18_03_59_591.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_591.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_591.jpg,1,1,0,30.12146
F:\New folder\IMG\center_2019_01_22_18_03_59_658.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_658.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_658.jpg,0,1,0,30.15372
F:\New folder\IMG\center_2019_01_22_18_03_59_726.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_726.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_726.jpg,0,1,0,30.17356
F:\New folder\IMG\center_2019_01_22_18_03_59_796.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_796.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_796.jpg,0,1,0,30.18614
F:\New folder\IMG\center_2019_01_22_18_03_59_866.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_866.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_866.jpg,0,1,0,30.18896
F:\New folder\IMG\center_2019_01_22_18_03_59_935.jpg,F:\New folder\IMG\left_2019_01_22_18_03_59_935.jpg,F:\New folder\IMG\right_2019_01_22_18_03_59_935.jpg,0,1,0,30.1899
F:\New folder\IMG\center_2019_01_22_18_04_00_005.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_005.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_005.jpg,0,1,0,30.19031
F:\New folder\IMG\center_2019_01_22_18_04_00_076.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_076.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_076.jpg,-0.05,1,0,30.18972
F:\New folder\IMG\center_2019_01_22_18_04_00_144.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_144.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_144.jpg,-0.2,1,0,30.17899
F:\New folder\IMG\center_2019_01_22_18_04_00_214.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_214.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_214.jpg,0,1,0,30.18179
F:\New folder\IMG\center_2019_01_22_18_04_00_284.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_284.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_284.jpg,0,1,0,30.1892
F:\New folder\IMG\center_2019_01_22_18_04_00_352.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_352.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_352.jpg,0,1,0,30.18975
F:\New folder\IMG\center_2019_01_22_18_04_00_423.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_423.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_423.jpg,0.1,1,0,30.18593
F:\New folder\IMG\center_2019_01_22_18_04_00_492.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_492.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_492.jpg,0.25,1,0,30.17243
F:\New folder\IMG\center_2019_01_22_18_04_00_564.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_564.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_564.jpg,0.45,1,0,30.14991
F:\New folder\IMG\center_2019_01_22_18_04_00_632.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_632.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_632.jpg,0.6000001,1,0,30.13184
F:\New folder\IMG\center_2019_01_22_18_04_00_708.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_708.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_708.jpg,0.8000001,1,0,30.10961
F:\New folder\IMG\center_2019_01_22_18_04_00_784.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_784.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_784.jpg,1,1,0,30.09271
F:\New folder\IMG\center_2019_01_22_18_04_00_853.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_853.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_853.jpg,1,1,0,30.10394
F:\New folder\IMG\center_2019_01_22_18_04_00_923.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_923.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_923.jpg,1,1,0,30.12616
F:\New folder\IMG\center_2019_01_22_18_04_00_995.jpg,F:\New folder\IMG\left_2019_01_22_18_04_00_995.jpg,F:\New folder\IMG\right_2019_01_22_18_04_00_995.jpg,1,1,0,30.14268
F:\New folder\IMG\center_2019_01_22_18_04_01_063.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_063.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_063.jpg,0,1,0,30.16235
F:\New folder\IMG\center_2019_01_22_18_04_01_130.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_130.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_130.jpg,0,1,0,30.17093
F:\New folder\IMG\center_2019_01_22_18_04_01_198.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_198.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_198.jpg,0,1,0,30.18495
F:\New folder\IMG\center_2019_01_22_18_04_01_271.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_271.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_271.jpg,0,1,0,30.18861
F:\New folder\IMG\center_2019_01_22_18_04_01_343.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_343.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_343.jpg,0,1,0,30.19024
F:\New folder\IMG\center_2019_01_22_18_04_01_417.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_417.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_417.jpg,0,1,0,30.19053
F:\New folder\IMG\center_2019_01_22_18_04_01_489.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_489.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_489.jpg,0.05,1,0,30.18969
F:\New folder\IMG\center_2019_01_22_18_04_01_561.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_561.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_561.jpg,0.25,1,0,30.17572
F:\New folder\IMG\center_2019_01_22_18_04_01_628.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_628.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_628.jpg,0.4,1,0,30.15812
F:\New folder\IMG\center_2019_01_22_18_04_01_696.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_696.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_696.jpg,0.6000001,1,0,30.13343
F:\New folder\IMG\center_2019_01_22_18_04_01_763.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_763.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_763.jpg,0.7500002,1,0,29.77508
F:\New folder\IMG\center_2019_01_22_18_04_01_832.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_832.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_832.jpg,0.9000002,1,0,30.06833
F:\New folder\IMG\center_2019_01_22_18_04_01_903.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_903.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_903.jpg,1,1,0,29.99153
F:\New folder\IMG\center_2019_01_22_18_04_01_974.jpg,F:\New folder\IMG\left_2019_01_22_18_04_01_974.jpg,F:\New folder\IMG\right_2019_01_22_18_04_01_974.jpg,1,1,0,29.44959
F:\New folder\IMG\center_2019_01_22_18_04_02_043.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_043.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_043.jpg,1,1,0,29.93931
F:\New folder\IMG\center_2019_01_22_18_04_02_115.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_115.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_115.jpg,1,1,0,29.66505
F:\New folder\IMG\center_2019_01_22_18_04_02_182.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_182.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_182.jpg,1,1,0,29.25839
F:\New folder\IMG\center_2019_01_22_18_04_02_249.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_249.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_249.jpg,0,1,0,29.27117
F:\New folder\IMG\center_2019_01_22_18_04_02_322.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_322.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_322.jpg,0,1,0,29.50422
F:\New folder\IMG\center_2019_01_22_18_04_02_395.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_395.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_395.jpg,0,1,0,29.53681
F:\New folder\IMG\center_2019_01_22_18_04_02_462.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_462.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_462.jpg,-0.15,1,0,29.60647
F:\New folder\IMG\center_2019_01_22_18_04_02_529.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_529.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_529.jpg,-0.3,0.9062942,0,29.79482
F:\New folder\IMG\center_2019_01_22_18_04_02_602.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_602.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_602.jpg,-0.5000001,0.6534364,0,29.81843
F:\New folder\IMG\center_2019_01_22_18_04_02_671.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_671.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_671.jpg,-0.6500001,0.4812733,0,29.55971
F:\New folder\IMG\center_2019_01_22_18_04_02_738.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_738.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_738.jpg,-0.8500001,0.2440501,0,28.86242
F:\New folder\IMG\center_2019_01_22_18_04_02_807.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_807.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_807.jpg,-1,0.07328513,0,28.38068
F:\New folder\IMG\center_2019_01_22_18_04_02_875.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_875.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_875.jpg,-1,0,0,27.57455
F:\New folder\IMG\center_2019_01_22_18_04_02_942.jpg,F:\New folder\IMG\left_2019_01_22_18_04_02_942.jpg,F:\New folder\IMG\right_2019_01_22_18_04_02_942.jpg,-1,0,0,26.90129
F:\New folder\IMG\center_2019_01_22_18_04_03_009.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_009.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_009.jpg,-1,0,0,25.98719
F:\New folder\IMG\center_2019_01_22_18_04_03_077.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_077.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_077.jpg,-1,0,0,24.82495
F:\New folder\IMG\center_2019_01_22_18_04_03_145.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_145.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_145.jpg,-1,0,0,24.32834
F:\New folder\IMG\center_2019_01_22_18_04_03_213.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_213.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_213.jpg,-1,0,0,23.48695
F:\New folder\IMG\center_2019_01_22_18_04_03_283.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_283.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_283.jpg,-1,0,0,21.5261
F:\New folder\IMG\center_2019_01_22_18_04_03_353.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_353.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_353.jpg,-1,0,0,20.94679
F:\New folder\IMG\center_2019_01_22_18_04_03_420.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_420.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_420.jpg,-1,0,0,19.69189
F:\New folder\IMG\center_2019_01_22_18_04_03_493.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_493.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_493.jpg,-1,0,0,19.09925
F:\New folder\IMG\center_2019_01_22_18_04_03_566.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_566.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_566.jpg,-1,0,0,18.69224
F:\New folder\IMG\center_2019_01_22_18_04_03_638.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_638.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_638.jpg,-1,0,0,17.95816
F:\New folder\IMG\center_2019_01_22_18_04_03_711.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_711.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_711.jpg,0,0,0,17.72925
F:\New folder\IMG\center_2019_01_22_18_04_03_778.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_778.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_778.jpg,0,0,0,17.40486
F:\New folder\IMG\center_2019_01_22_18_04_03_850.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_850.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_850.jpg,0,0,0,17.28992
F:\New folder\IMG\center_2019_01_22_18_04_03_918.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_918.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_918.jpg,0,0.2233609,0,17.07281
F:\New folder\IMG\center_2019_01_22_18_04_03_985.jpg,F:\New folder\IMG\left_2019_01_22_18_04_03_985.jpg,F:\New folder\IMG\right_2019_01_22_18_04_03_985.jpg,0,0.3879348,0,17.0681
F:\New folder\IMG\center_2019_01_22_18_04_04_054.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_054.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_054.jpg,0,0.6307529,0,17.50621
F:\New folder\IMG\center_2019_01_22_18_04_04_124.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_124.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_124.jpg,0,0.8163111,0,17.79949
F:\New folder\IMG\center_2019_01_22_18_04_04_192.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_192.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_192.jpg,0,1,0,18.39839
F:\New folder\IMG\center_2019_01_22_18_04_04_261.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_261.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_261.jpg,0,1,0,19.18131
F:\New folder\IMG\center_2019_01_22_18_04_04_334.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_334.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_334.jpg,0,1,0,19.9201
F:\New folder\IMG\center_2019_01_22_18_04_04_404.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_404.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_404.jpg,0,1,0,20.56223
F:\New folder\IMG\center_2019_01_22_18_04_04_476.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_476.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_476.jpg,0,1,0,21.37024
F:\New folder\IMG\center_2019_01_22_18_04_04_551.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_551.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_551.jpg,0,1,0,21.96773
F:\New folder\IMG\center_2019_01_22_18_04_04_625.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_625.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_625.jpg,0,1,0,22.75788
F:\New folder\IMG\center_2019_01_22_18_04_04_694.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_694.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_694.jpg,0,1,0,23.54144
F:\New folder\IMG\center_2019_01_22_18_04_04_768.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_768.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_768.jpg,0,1,0,24.12532
F:\New folder\IMG\center_2019_01_22_18_04_04_837.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_837.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_837.jpg,0,1,0,24.89846
F:\New folder\IMG\center_2019_01_22_18_04_04_906.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_906.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_906.jpg,0,1,0,25.4744
F:\New folder\IMG\center_2019_01_22_18_04_04_977.jpg,F:\New folder\IMG\left_2019_01_22_18_04_04_977.jpg,F:\New folder\IMG\right_2019_01_22_18_04_04_977.jpg,0,1,0,26.23685
F:\New folder\IMG\center_2019_01_22_18_04_05_046.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_046.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_046.jpg,0.15,1,0,26.79579
F:\New folder\IMG\center_2019_01_22_18_04_05_114.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_114.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_114.jpg,0.35,1,0,27.48015
F:\New folder\IMG\center_2019_01_22_18_04_05_184.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_184.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_184.jpg,0,1,0,28.00175
F:\New folder\IMG\center_2019_01_22_18_04_05_256.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_256.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_256.jpg,0,1,0,28.73751
F:\New folder\IMG\center_2019_01_22_18_04_05_327.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_327.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_327.jpg,0,1,0,29.289
F:\New folder\IMG\center_2019_01_22_18_04_05_395.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_395.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_395.jpg,0,1,0,30.02019
F:\New folder\IMG\center_2019_01_22_18_04_05_469.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_469.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_469.jpg,0,1,0,30.18968
F:\New folder\IMG\center_2019_01_22_18_04_05_537.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_537.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_537.jpg,0,1,0,30.19031
F:\New folder\IMG\center_2019_01_22_18_04_05_605.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_605.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_605.jpg,0,1,0,30.19031
F:\New folder\IMG\center_2019_01_22_18_04_05_673.jpg,F:\New folder\IMG\left_2019_01_22_18_04_05_673.jpg,F:\New folder\IMG\right_2019_01_22_18_04_05_673.jpg,0,1,0,30.19043
